id,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,duration1,duration2,duration3,duration4,event1,event2,event3,event4
1,0.4967141530112327,-0.9751269696997488,0.14299377663852916,1.8916602467564074,-1.8438329514341751,-0.023488693619329513,0.7854741443462011,1.3529758852041363,0.6080591851911284,0.6614850569768636,-1.1234481339857487,-0.550179061890583,0.6179231378248786,0.30316861784436333,-1.4134002626249582,0.8622013195422136,1.0594917040760867,-0.02276441530503768,-1.904524926377214,-0.9141554743648509,2.457842843996239,-0.1957116165130282,-0.9369272295249955,-1.919343505805345,0.08781946000372688,0.876104446120198,-0.16401319960914898,0.7079592285634441,1.0792125663655696,-1.0164757907850341,322.49615696842676,211.9388440277583,164.4384510363016,444.10944163281647,0.0,0.0,0.0,0.0
2,-0.13826430117118466,0.1041697093058099,0.07265185682168218,2.3536581736493036,-0.9611224102561612,0.46708358687405105,-2.384643736434343,1.173865359350542,0.981488897426255,-0.39380530196877817,-2.214025340037042,-1.9365495505471653,1.9678726220487812,0.5819325799194677,0.95567131410994,-2.4135942434928315,0.007178312990317913,0.11478531097279143,-1.183903030923311,0.46758846010997823,1.0495570038538247,-0.4701671261025225,-1.7704388462664193,0.6677087372934876,-0.5224199199277302,-0.2879731016742302,0.16597536529995519,0.1413274526791993,0.3620991270273447,1.21375439903631,456.302696635142,762.0154286865006,223.1632731880077,447.57483923321024,0.0,0.0,0.0,0.0
3,0.6476885381006925,0.5244010234915446,0.07062054980891999,-0.9498859854831274,-0.12934166192346164,0.648841233944837,-0.8125422400653959,-0.14693379141089066,1.5738765231080043,-1.0188164529420525,-0.35259248241542757,1.4471778295359097,-0.030596237472386725,0.7050609003368846,-0.5780466793478359,-0.841616633312643,0.8618287306997782,-0.8850367997548737,0.6568529201898774,-1.0837026651192796,-3.4058725268884866,0.885567091503122,-0.5574266925278193,0.6920352790170824,-0.9672971326026363,1.0301958824709772,0.038983958257948495,-0.5935553000812782,-0.33472785201091404,0.4672735899120105,225.7668651446159,360.474842390444,253.79570128041368,463.44939159435324,0.0,0.0,0.0,1.0
4,1.5230298564080254,0.8338136767231559,-1.0390769282075096,0.411393991481522,-1.4201757062416718,-0.9464653543058198,0.8713278365730758,-1.1224862524700874,-0.4827830586161616,0.8850299211615109,-1.6395709948475579,0.6358018434872413,1.6192725672639572,-1.212670940229803,0.3006675031870193,0.44896333574061975,0.6478967562609487,-0.016004899549659644,0.38102898232518806,-0.9163257265349724,1.010949694598805,-0.876330696015281,-0.3653477369030723,0.8067860653170933,-1.3281984092208767,-0.17764118246917293,-0.16365923384558898,0.9584474259248957,-1.0618531146456365,1.3342656738003331,189.73704947103602,132.09574048197567,130.64927634668112,340.36249980389164,1.0,1.0,1.0,0.0
5,-0.23415337472333597,-0.49288291167376375,-0.2324363722477476,-0.6916626023180924,0.6953631066015021,-0.7547931279325665,-0.4662259088869142,0.07731185736383726,-1.6161122522806308,0.6196413826760353,0.016998028686803935,-0.11091104421874966,1.5200521156843105,-0.5667314254555057,-1.2882625136525818,-0.894482921489071,1.7995095045811622,-0.819681576070255,-1.158917719612079,0.389540938994353,0.43966107385732967,2.316873909120555,0.4157539119284676,-1.9219802234036931,-0.9477225805561622,-1.4490815996444442,-0.16853978371338627,0.6370066039879606,1.2813556642137884,0.569024026891017,625.1562733206343,566.351057676917,304.9200865579034,299.23035161340454,0.0,0.0,0.0,0.0
6,-0.23413695694918055,1.3997717973698178,0.5329353403139195,-1.5611316720414044,-1.0598961190972696,-0.4696235777630559,-0.2764588629880192,0.17819253173520666,0.7581450624596381,-0.5612036081294541,0.24251258866192132,0.015394031271968337,0.8259480051380494,-0.05105833911386579,-1.3150245398048108,0.4276948446208851,0.904144507043522,0.9515734847543539,1.8057865918436973,-1.1363655637055292,0.015089667065096828,-0.6958059012565483,-1.5842054582089395,-1.9577849660213151,0.6751989241286335,0.38778965403178217,-0.8052164890309707,-0.6296805368989737,-0.36020039084882777,0.8004999562464321,621.4086604196261,303.4573862768751,211.6542138808175,370.5610954024342,0.0,0.0,0.0,0.0
7,1.5792128155073915,-0.6454159855288512,-0.9355188321519974,0.3246168284043664,0.509884117652039,-2.378308625177189,-0.20959116821553084,0.10511566899987407,-0.05204519771063095,1.2347421116710788,-1.2310527107663003,-0.6101753126915715,0.016818304570613257,0.5403779128870357,-1.5697786585313354,1.3461022544991772,-0.26792367687123486,-0.19554822278700337,-0.1188373149049742,-0.1414144455739082,1.1052452447219732,0.5614949699463869,-1.4741433098807775,0.9698500748663769,0.5181815794646282,0.36933994513068347,0.9476398407352128,-0.9068536781509698,1.2761434767112319,0.5440206910588962,307.7106343542551,100.0,102.97579032656162,391.9803348801794,0.0,0.0,0.0,0.0
8,0.7674347291529088,0.07854821975883115,-0.9751323645120696,0.706402808447653,-0.727055184571668,-0.1654050043294985,-1.1674720838853059,-1.6826173875346278,0.7179253201399624,0.7962414478143297,1.126165577483602,1.0221881076389723,-1.0739287855064477,0.9219238809876951,1.493624449733709,-1.6640350560796504,-1.6610468098854396,-1.651544394892034,-1.1352704956533157,-1.6288788143254227,-0.47374522399788366,1.4385903183073228,0.5578206190064688,0.4833267156340263,0.9942171407128834,-1.7544769293453886,-1.3940451973991452,1.157128325876153,-0.7029820285967294,0.4774743001758759,248.8807071938046,202.12837920321772,486.2124346156657,448.8392247958694,0.0,0.0,0.0,0.0
9,-0.4694743859349521,-0.5159326128464392,-1.3746409021316506,0.21689991344753848,1.5506787002513474,1.4462854567257926,0.7448723220514235,0.35406698833955047,-0.7225626799854324,-0.7170002907098639,-0.3108386689788312,1.0576600371834255,-0.3162016106603418,-0.709874755627219,0.16532717222248128,-0.8292667993316928,-0.08978018715743569,-0.3064695632185377,0.016801709924127085,0.9199353178150467,0.5719285597523005,-1.3760436879220501,0.4193739960196335,0.978281001982091,1.0317916772906621,-2.007222205557477,0.8938808401956616,-0.37415493809890865,-1.1981174979260238,0.3998113836655138,580.4188098362185,100.0,399.3496064536951,514.6062320551184,0.0,0.0,0.0,0.0
10,0.5425600435859647,0.597715906019651,-0.9581822576066448,1.5653213018169052,-0.8709385978962506,-0.5301338886155074,0.7552006653844006,-0.0748029001641782,0.133111326504233,-1.3027488432833572,-0.44285184377481446,-1.4598958350647222,-0.01731312237853961,1.03136832111907,1.9702221479990363,-0.6018595824692493,0.1040074712813921,0.012228790352523175,0.5519347739038564,0.6945519275043472,-1.2339952371530845,2.125513129328346,-1.11665668485624,-1.013019416322323,0.3980509831433456,-0.4543651851797366,0.3752675591375317,0.019809976669475874,3.0275183756581945,1.0947332137547556,430.3502796052178,100.0,146.30919409807257,445.0971503549774,0.0,0.0,0.0,0.0
11,-0.46341769281246226,1.5500132730628675,0.3958575288127637,1.1028486873118406,0.8077645968681737,0.5371379169574481,0.8018894783609738,-0.9526445264365604,0.18235988220006602,0.4046354540295594,-1.4640121242297803,1.5841337326954867,-0.37536034610208874,-0.07940532319358613,0.6654313854658922,0.33759875893428837,0.7466665511983424,1.216138818369566,1.2965563128675677,-1.9134940023716582,-0.022786671742691857,-0.5021127278051141,-0.07010151965687322,-1.178128549180925,-0.029763656338572208,2.094373898722667,0.20816469577311023,0.8592613346146301,0.6116236792773757,-0.25702250074257854,357.7432959580788,489.1414600682309,399.8513304056661,680.7026891458713,0.0,0.0,0.0,0.0
12,-0.46572975357025687,-2.2960033288853703,1.2375657356615735,-1.9173217984608943,-0.07936319645824337,-0.801572966059965,-0.9093610064288346,-0.7815514985245097,-1.3274675324438334,0.7575363188178972,-1.032781195485956,-0.04649972729120827,0.4558934789458335,-0.11612140566521753,-1.2938500235645412,-0.6310532986616444,0.7110179650436005,0.35273715577351056,1.3694117340769951,0.2521582999668198,-0.16462184030466384,1.9816040780434563,2.3580904726599243,0.9091384234279561,-0.19296893962640074,-0.20334659638641567,2.070623463776865,-0.25579514415792215,1.2348846756865077,0.5488494228821766,430.38055673045795,492.44359933139094,211.6542138808175,525.2355400729219,0.0,0.0,0.0,0.0
13,0.24196227156603412,0.23153425130631694,-1.2347572606838648,0.37033939823658435,0.07078338410474591,0.6322871302641072,0.2356355571396428,0.2666364150743931,-0.09048225427179168,0.3625519546322083,-1.4287695524695505,-0.7759842857364729,-0.6670153669010629,0.3758850500232258,0.06842140854456112,-0.00674419463976869,-1.8186054421090738,-0.3259738321486035,1.4431781005012323,-0.5932431668917058,-0.19644411129679126,0.40906469415043506,0.11275932742056974,0.5843269440965715,-0.08123127746581643,-0.2662164418358381,-1.1884333756478425,2.0571537181638653,0.17996248695704697,-0.11620661479615478,231.98839953934862,439.01882799994223,225.95242142090933,303.1722588246823,1.0,0.0,0.0,0.0
