id,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,duration1,duration2,duration3,event1,event2,event3
1,0.4967141530112327,0.7530561766231938,0.0445512046377328,0.14524415559888912,-1.1288591772622074,-0.22449516627269733,-1.794765201217523,-0.13748046290083257,1.320042761351565,0.7779292517363771,0.11224813784000155,-0.20204485693889312,-0.5403199550085914,-0.9185101154764166,0.8186689181296432,-1.535033917288267,-1.5580090741122514,0.9043578129400122,0.20785310171419247,0.04482529880322086,0.20706058402973496,2.0100857128000706,0.05603882167554106,0.2932905387982516,2.058058035261152,-0.0635911926465405,1.7263179432912916,-2.107012101708257,-1.1618801633497293,-0.6679719180899266,516.8382481526282,187.79916831748844,441.2143813270595,0.0,1.0,0.0
2,-0.13826430117118466,0.5839917869430012,1.7739904229535686,-0.5908192120306093,0.9782524184030041,2.237225074435425,1.564760673525323,-0.4038733993713496,0.8685628406910686,0.3394066799311783,-0.6594510997069812,0.42729311495313366,-0.47380990226578573,0.1243536491714303,-1.378397710917807,-1.7629309869053835,-0.2865368927957898,0.3181415619717167,-1.1278636815703542,0.5262952543866487,0.04274951253058462,0.6502516881832844,0.9456385553589497,1.343576642959254,0.603272060870603,-0.2952643409458324,0.1888627540922593,2.329180931171699,0.9854647118321944,0.07153606466141907,430.3987391805248,268.1612633159739,748.1701406150415,0.0,0.0,0.0
3,0.6476885381006925,-0.1505338060405222,-0.5982393666365248,-1.1871985525903455,1.7081133699000803,0.4784990480150475,-1.2688541498513248,-0.12533859070496095,1.2704884676940897,-0.4469401575708996,-0.8144866668290092,0.35676879033948194,0.658150383183418,-0.4456828998135932,-0.5995385854084844,0.46058711711400147,-1.1248453264248777,-0.5382019630245728,-0.12035924809622434,0.7390320529073869,-0.4276730854639729,0.5632869049893106,1.1660350062492533,-0.5064380440082715,3.222928442485552,1.419578908421003,0.27245330129251044,-0.18178652210896099,-0.5553198855420727,1.6612700122551969,107.36323849224972,119.39522874877872,235.57601861354308,1.0,0.0,0.0
4,1.5230298564080254,0.21049970632690523,-1.4388192975266572,-1.7121217323324869,0.11244165936058015,0.13444536981641278,-0.9169707681837791,-1.5144368208512182,-1.963088896052824,-0.759330071178843,-0.36274805494336826,0.6917712354296518,-0.13033395895020516,1.0639872285115697,0.6050714960106854,0.5132300608432764,0.9792486442999725,-1.386694564496144,-0.5362438508044911,2.401414527348319,-1.9062270916431399,-0.2977925380653792,0.47614866241373394,-1.8769369758266783,-0.7526803316894867,1.9959963233183722,0.17044048766748704,-0.5744524016847867,0.21047016236064578,-0.5763586601396682,272.26922573007494,140.7121369322108,296.4214188963177,0.0,1.0,0.0
5,-0.23415337472333597,1.712521584688931,-0.9910270131750296,-0.5227921702426667,-1.4922217293812792,-0.2954451747198853,-0.1745657874593428,1.195640663895099,-1.016731169875682,0.4836285079685815,0.08672712931790558,-1.8925048721760847,-0.7253006995189046,-0.7650618980701405,1.683039410409491,0.5457268756510927,0.1446703735414844,-4.295390984068005,-1.9082694054787963,0.7277880319388403,0.7820427926063386,-0.7422482041294207,0.027678210785772997,-0.04323651553780507,0.16944592168131462,-0.3720045329259186,0.8153684144557024,1.106109708685766,-0.9596163799920179,-1.194372631735432,327.4254204819291,199.55598280247014,518.749757864521,0.0,0.0,0.0
6,-0.23413695694918055,-0.7961142313102315,0.048718018890739796,0.3556312405806751,0.7884500050066416,0.9714218861273929,0.3624486088378581,0.2295918261506412,1.6488955071910214,0.005000038520967509,0.5900468298515722,0.3202546466164826,-0.17318640975113903,-0.1665877659319043,1.321956767034698,-0.09023030631448017,-0.35266915733876925,-0.7370557319215395,0.42253542485503404,-0.5121380316355079,0.33179448884949,0.17772374001361152,-0.4273880186876774,-1.3955842275671968,-1.0292243106762282,-0.8718715217859946,-1.0040299614634651,0.4552678239191911,2.129175346673865,-0.5109900751829243,896.5216787172913,327.2371453241901,643.7575129025286,0.0,0.0,0.0
7,1.5792128155073915,-0.3842746794759349,-0.5845825474863806,0.8576767606296185,0.4263568603933808,-0.01662742215549779,-1.2131114675502805,-0.9677623402476818,0.175293575558127,0.2232872904239352,-0.016109291965730677,0.6649271272603037,-1.222577369642008,0.30358987715996166,0.24798632209671595,-0.9579392186700786,-0.6048997216024528,0.6931294756894736,-1.1385916481500766,2.4637710699206323,0.5557616008917531,-0.05733681064805579,-0.2521523343715766,0.7882014986419505,-0.41134953159634297,-0.3703162580110625,1.4525882747837169,-0.4715589948654349,0.13608134850539483,-0.7602120759470232,244.60761253431167,327.2371453241901,301.07117216559544,0.0,0.0,0.0
8,0.7674347291529088,0.2590404774877085,0.5806144344400543,1.6828955091918187,-0.9373488899726081,-1.4478742042952126,-0.2667906037820293,-0.617113990686085,-0.015447038554092914,0.5219883258647884,2.2650230758235406,-0.45148535725444394,-2.210403687552938,-0.23797664950770195,0.35052766472329633,-0.969630740060414,0.23368245291461717,0.13748153534490656,0.2598517439989192,0.7913219541298575,-0.08269128433666949,0.5475376565061594,-1.7989611472303169,-0.9623792917926665,-0.34153433092605945,-1.0051291400162774,0.0065960021115937075,-0.3437432975774038,-0.45513398957897927,0.8838047968929744,564.635006262388,736.9225177163565,498.63757788681494,0.0,0.0,0.0
9,-0.4694743859349521,0.08382179131462222,-1.0837099026575594,-0.603322384678903,0.7532204169392545,0.19970935621897654,1.1959401646844683,0.8465662441054618,-0.3890669288983542,1.4355084489081587,1.5178153241992565,-1.7854195573178386,0.031780820091937584,-0.5498394904760293,-0.2604757996175435,-0.816150805071546,-0.9414208822764755,0.9011732395322491,-1.1680615595667678,0.09335456674002232,-1.3491370897051602,1.2694058119351064,0.03003385471678399,0.7452921846797594,0.1951057812000286,-0.253244157241511,0.06837090091503795,1.5073334195197698,-0.8974266608988074,-2.5493489424516906,373.1012865465054,409.0144512550922,671.6616363420014,0.0,0.0,0.0
10,0.5425600435859647,-0.7868647145115434,-1.2090874636713924,0.9680144644989284,-0.17572929582468289,0.8274510840494327,0.03189158213633484,0.008676041825569447,0.16394495332669184,1.4800242857996868,0.1865275744272816,1.1091698497800984,1.0451638684171778,-0.1632915814158226,-0.073934516802062,-0.3778026658332774,1.2831772257784435,-0.9410620165179995,-0.7229917281109741,-0.2762440351748786,-1.1481523301513525,-0.5912947837090388,1.1360661922473547,0.6514056481734375,-0.4207401948519687,0.802828911919192,2.0819080686779188,0.3131118928619725,1.420359459433266,0.8515888167970365,178.7745104729017,327.2371453241901,650.5913758503902,0.0,0.0,0.0
